Sub	tsnr	fd_mean
sub-1001	-0.37974461057013115	0.030117083884898328
sub-1002	1.0998339318511	-1.1429988875220582
sub-1003	-0.11473679841284216	0.10598119881561947
sub-1004	-0.07675361109507974	-0.47485622793361526
sub-1006	1.36012920935039	-0.870764668180556
sub-1007	0.42644106655206926	-0.7369601646074353
sub-1009	1.238442114280539	0.03651762639193841
sub-1010	-0.480246914513616	0.055851376582302645
sub-1011	-0.04927854570881226	0.4959516939951729
sub-1012	1.9509435899652734	-1.0661112012963443
sub-1013	1.7074332524245082	-1.3171666850793045
sub-1015	0.8078883721230795	0.21530126786585468
sub-1016	1.3488516513574311	-0.7561841009111159
sub-1019	-0.12183820899403713	-0.10382549357778553
sub-1021	0.18163206241912838	-0.2026116470349073
sub-1242	-0.100809485529578	-1.0379976414967305
sub-1243	-0.14227322581949764	2.9218985506442317
sub-1244	0.09283989172197171	1.0294224235027485
sub-1245	0.15275164932057547	-0.7544243163690457
sub-1247	-1.0679436997945697	1.0921034558820326
sub-1248	1.4725212578051168	-0.9445806651094941
sub-1249	0.014970837963690139	0.8203562833372606
sub-1255	-0.10816359629797118	-0.16114441708578983
sub-1276	-0.7429610267149981	-0.10817749973842744
sub-1282	1.4054877153847312	-1.141454151641665
sub-1286	-1.2228412232404018	-0.3134318699081317
sub-1294	-1.0670100360580375	-0.2622617468728269
sub-1300	-1.6569186196780958	1.671487266488185
sub-1301	-0.26763742108835825	1.1877329558020504
sub-1302	-0.4923705761708486	-0.22487979457789606
sub-1303	-0.6140702193882632	-0.30041716769022386
sub-3101	-1.4600242021871472	0.9812097884405533
sub-3116	0.7083884634266633	-0.16960417481284257
sub-3122	-0.8738469895043098	-0.07695796830524149
sub-3125	-1.414182144323489	2.6708921653608897
sub-3140	-0.44973098482461515	0.8190210939730963
sub-3143	-0.403875962140123	-0.766802696596328
sub-3166	0.8011562013257025	-0.17209678389755975
sub-3167	0.8321811376576492	0.7387542003615665
sub-3170	1.6078066970673275	-1.4369015069717817
sub-3173	0.4179798725159055	-1.358877432857062
sub-3175	-1.2943469765747413	1.2796080797867648
sub-3176	0.19622291396138444	0.5135701121300729
sub-3189	0.4218298748161418	-0.748218747096316
sub-3190	-0.8613733952003532	0.008778938054719316
sub-3199	1.1681771486661539	-0.4436545469000492
sub-3200	0.432344991846459	-0.2459450413314883
sub-3206	-1.563364112926833	1.7781714884874646
sub-3212	0.942058812537105	-1.9008848274260564
sub-3218	-1.6011561756100832	-0.24958998081183922
sub-3220	-2.1608139539732294	1.0370550038525135
